Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,21,18,T:System.Windows.DependencyProperty,,,,,return (bool)GetValue(AutoScrollToEndProperty);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,21,18,M:System.Windows.DependencyObject.GetValue(System.Windows.DependencyProperty),,,,,return (bool)GetValue(AutoScrollToEndProperty);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,17,18,T:System.Windows.DependencyProperty,,,,,"SetValue(AddTabCommandProperty, value);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,17,18,"M:System.Windows.DependencyObject.SetValue(System.Windows.DependencyProperty,System.Object)",,,,,"SetValue(AddTabCommandProperty, value);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,16,18,T:System.Windows.DependencyProperty,,,,,return (ICommand)GetValue(AddTabCommandProperty);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,16,18,M:System.Windows.DependencyObject.GetValue(System.Windows.DependencyProperty),,,,,return (ICommand)GetValue(AddTabCommandProperty);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,12,50,T:System.Windows.DependencyProperty,,,,,"AutoScrollToEndProperty = DependencyProperty.Register(nameof(AutoScrollToEnd), typeof(bool), typeof(TabControlEx), new PropertyMetadata(false))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,11,50,T:System.Windows.DependencyProperty,,,,,"AddTabCommandProperty = DependencyProperty.Register(nameof(AddTabCommand), typeof(ICommand), typeof(TabControlEx), new PropertyMetadata(null))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,29,12,T:System.Windows.FrameworkPropertyMetadata,,,,,"DefaultStyleKeyProperty.OverrideMetadata(typeof(TabControlEx), new FrameworkPropertyMetadata(typeof(TabControlEx)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,29,12,M:System.Windows.FrameworkPropertyMetadata.#ctor(System.Object),,,,,"DefaultStyleKeyProperty.OverrideMetadata(typeof(TabControlEx), new FrameworkPropertyMetadata(typeof(TabControlEx)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,29,12,T:System.Windows.FrameworkElement,,,,,"DefaultStyleKeyProperty.OverrideMetadata(typeof(TabControlEx), new FrameworkPropertyMetadata(typeof(TabControlEx)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,29,12,T:System.Windows.DependencyProperty,,,,,"DefaultStyleKeyProperty.OverrideMetadata(typeof(TabControlEx), new FrameworkPropertyMetadata(typeof(TabControlEx)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,29,12,F:System.Windows.FrameworkElement.DefaultStyleKeyProperty,,,,,"DefaultStyleKeyProperty.OverrideMetadata(typeof(TabControlEx), new FrameworkPropertyMetadata(typeof(TabControlEx)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,29,12,"M:System.Windows.DependencyProperty.OverrideMetadata(System.Type,System.Windows.PropertyMetadata)",,,,,"DefaultStyleKeyProperty.OverrideMetadata(typeof(TabControlEx), new FrameworkPropertyMetadata(typeof(TabControlEx)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Controls\TabControlEx.cs,7,32,T:System.Windows.Controls.TabControl,,,,,TabControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Converters\EnumValuesConverter.cs,19,39,M:System.Windows.Markup.MarkupExtension.#ctor,,,,,MarkupExtension
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Converters\EnumValuesConverter.cs,19,56,T:System.Windows.Data.IValueConverter,,,,,IValueConverter
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Converters\EnumValuesConverter.cs,19,39,T:System.Windows.Markup.MarkupExtension,,,,,MarkupExtension
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Converters\ToStringConverter.cs,18,16,P:System.Windows.Size.Height,,,,,"return $""{s.Width:0.0}, {s.Height:0.0}"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Converters\ToStringConverter.cs,18,16,P:System.Windows.Size.Width,,,,,"return $""{s.Width:0.0}, {s.Height:0.0}"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Converters\ToStringConverter.cs,13,16,P:System.Windows.Point.Y,,,,,"return $""{p.X:0.0}, {p.Y:0.0}"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Converters\ToStringConverter.cs,13,16,P:System.Windows.Point.X,,,,,"return $""{p.X:0.0}, {p.Y:0.0}"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Examples\Nodify.Shared\Nodify.Shared.csproj,File,Examples\Nodify.Shared\Converters\ToStringConverter.cs,7,37,T:System.Windows.Data.IValueConverter,,,,,IValueConverter
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Examples\Nodify.StateMachine\Nodify.StateMachine.csproj,File,Examples\Nodify.StateMachine\Nodify.StateMachine.csproj,,,,,,,,Current target framework: net9-windows;net8-windows;net6-windows;net5-windows;netcoreapp3.1;net48;net472 Recommended target framework: net9-windows;net8-windows;net6-windows;net5-windows;netcoreapp3.1;net48;net472;net10.0-windows
